,date,open,high,low,close,volume,Name,outcome
1247,2018-01-23,261.74,264.411,258.11,262.9,3539818,AVGO,265.5605343346596
1248,2018-01-24,260.97,263.27,256.0,256.86,4540460,AVGO,262.31475470215895
1249,2018-01-25,257.74,257.84,247.0,247.29,5952019,AVGO,260.8445284098513
1250,2018-01-26,249.42,250.95,245.2406,250.79,4901440,AVGO,257.7985720016614
1251,2018-01-29,248.28,249.49,243.49,245.47,5040091,AVGO,250.34302393854625
1252,2018-01-30,241.25,245.03,237.01,240.98,4600217,AVGO,248.7941805222558
1253,2018-01-31,250.0,253.14,244.86,248.03,8048176,AVGO,241.35830537726096
1254,2018-02-01,241.72,245.9,238.1,238.79,6685116,AVGO,250.37872088225092
1255,2018-02-02,236.77,237.96,234.09,235.48,5835231,AVGO,241.94231806960846
1256,2018-02-05,234.68,244.0,227.6004,228.1,7077645,AVGO,238.25625024221324
1257,2018-02-06,225.62,240.4,224.9,240.38,7774422,AVGO,234.43914905144644
1258,2018-02-07,238.76,243.1,237.0,237.38,4047486,AVGO,226.04067028713706
