,date,open,high,low,close,volume,Name,outcome
1247,2018-01-23,88.25,88.46,87.74,88.3,10281817,XOM,87.22158769583437
1248,2018-01-24,88.49,88.918,88.01,88.53,10316111,XOM,88.17723806151976
1249,2018-01-25,88.55,88.87,88.2,88.37,11271867,XOM,88.46031074746699
1250,2018-01-26,88.64,89.0,88.47,89.0,10514408,XOM,88.58840514468031
1251,2018-01-29,88.59,89.3,87.95,88.01,9315696,XOM,88.5657078936868
1252,2018-01-30,87.54,88.38,86.78,86.78,12407974,XOM,88.54537166301223
1253,2018-01-31,86.56,87.47,86.33,87.3,14404736,XOM,87.57646882576583
1254,2018-02-01,87.5,89.25,87.35,89.07,17971012,XOM,86.60863269608865
1255,2018-02-02,85.13,86.01,82.9978,84.53,29822144,XOM,87.46719361742554
1256,2018-02-05,83.28,83.99,78.13,79.72,30452693,XOM,85.29585061174163
1257,2018-02-06,78.51,80.35,76.9,78.35,36262761,XOM,83.50414309578247
1258,2018-02-07,78.44,79.41,76.92,76.94,21994450,XOM,78.5998915198233
